Genome	Similarity	evaluation_type	Tree_genome	metric	value
Caulobacter_vibrioides	92.0	strain	Ancestor	Genome fraction(%)	98.862
Caulobacter_vibrioides	92.0	strain	Evolved	Genome fraction(%)	99.71
Caulobacter_vibrioides	92.5	consensus	Ancestor	Genome fraction(%)	98.915
Caulobacter_vibrioides	92.5	consensus	Evolved	Genome fraction(%)	99.714
Caulobacter_vibrioides	92.5	strain	Ancestor	Genome fraction(%)	98.915
Caulobacter_vibrioides	92.5	strain	Evolved	Genome fraction(%)	99.714
Caulobacter_vibrioides	93.0	consensus	Ancestor	Genome fraction(%)	98.587
Caulobacter_vibrioides	93.0	consensus	Evolved	Genome fraction(%)	99.422
Caulobacter_vibrioides	93.0	strain	Ancestor	Genome fraction(%)	98.503
Caulobacter_vibrioides	93.0	strain	Evolved	Genome fraction(%)	99.422
Caulobacter_vibrioides	93.5	consensus	Ancestor	Genome fraction(%)	98.215
Caulobacter_vibrioides	93.5	consensus	Evolved	Genome fraction(%)	99.292
Caulobacter_vibrioides	93.5	strain	Ancestor	Genome fraction(%)	98.116
Caulobacter_vibrioides	93.5	strain	Evolved	Genome fraction(%)	99.291
Caulobacter_vibrioides	94.0	consensus	Ancestor	Genome fraction(%)	97.936
Caulobacter_vibrioides	94.0	consensus	Evolved	Genome fraction(%)	98.701
Caulobacter_vibrioides	94.0	strain	Ancestor	Genome fraction(%)	97.685
Caulobacter_vibrioides	94.0	strain	Evolved	Genome fraction(%)	98.652
Caulobacter_vibrioides	94.5	consensus	Ancestor	Genome fraction(%)	97.138
Caulobacter_vibrioides	94.5	consensus	Evolved	Genome fraction(%)	97.774
Caulobacter_vibrioides	94.5	strain	Ancestor	Genome fraction(%)	96.634
Caulobacter_vibrioides	94.5	strain	Evolved	Genome fraction(%)	97.409
Caulobacter_vibrioides	95.0	consensus	Ancestor	Genome fraction(%)	95.306
Caulobacter_vibrioides	95.0	consensus	Evolved	Genome fraction(%)	96.23
Caulobacter_vibrioides	95.0	strain	Ancestor	Genome fraction(%)	95.095
Caulobacter_vibrioides	95.0	strain	Evolved	Genome fraction(%)	96.025
Caulobacter_vibrioides	95.5	consensus	Ancestor	Genome fraction(%)	93.2
Caulobacter_vibrioides	95.5	consensus	Evolved	Genome fraction(%)	94.401
Caulobacter_vibrioides	95.5	strain	Ancestor	Genome fraction(%)	92.762
Caulobacter_vibrioides	95.5	strain	Evolved	Genome fraction(%)	93.935
Caulobacter_vibrioides	96.0	consensus	Ancestor	Genome fraction(%)	90.478
Caulobacter_vibrioides	96.0	consensus	Evolved	Genome fraction(%)	91.416
Caulobacter_vibrioides	96.0	strain	Ancestor	Genome fraction(%)	89.662
Caulobacter_vibrioides	96.0	strain	Evolved	Genome fraction(%)	90.186
Caulobacter_vibrioides	96.5	consensus	Ancestor	Genome fraction(%)	86.631
Caulobacter_vibrioides	96.5	consensus	Evolved	Genome fraction(%)	87.443
Caulobacter_vibrioides	96.5	strain	Ancestor	Genome fraction(%)	84.849
Caulobacter_vibrioides	96.5	strain	Evolved	Genome fraction(%)	85.151
Caulobacter_vibrioides	97.0	consensus	Ancestor	Genome fraction(%)	83.187
Caulobacter_vibrioides	97.0	consensus	Evolved	Genome fraction(%)	83.235
Caulobacter_vibrioides	97.0	strain	Ancestor	Genome fraction(%)	78.547
Caulobacter_vibrioides	97.0	strain	Evolved	Genome fraction(%)	78.73
Caulobacter_vibrioides	97.5	consensus	Ancestor	Genome fraction(%)	80.946
Caulobacter_vibrioides	97.5	consensus	Evolved	Genome fraction(%)	80.603
Caulobacter_vibrioides	97.5	strain	Ancestor	Genome fraction(%)	71.078
Caulobacter_vibrioides	97.5	strain	Evolved	Genome fraction(%)	70.142
Caulobacter_vibrioides	98.0	consensus	Ancestor	Genome fraction(%)	81.518
Caulobacter_vibrioides	98.0	consensus	Evolved	Genome fraction(%)	81.228
Caulobacter_vibrioides	98.0	strain	Ancestor	Genome fraction(%)	63.694
Caulobacter_vibrioides	98.0	strain	Evolved	Genome fraction(%)	61.508
Caulobacter_vibrioides	98.5	consensus	Ancestor	Genome fraction(%)	87.677
Caulobacter_vibrioides	98.5	consensus	Evolved	Genome fraction(%)	86.885
Caulobacter_vibrioides	98.5	strain	Ancestor	Genome fraction(%)	56.964
Caulobacter_vibrioides	98.5	strain	Evolved	Genome fraction(%)	53.469
Caulobacter_vibrioides	99.0	consensus	Ancestor	Genome fraction(%)	93.364
Caulobacter_vibrioides	99.0	consensus	Evolved	Genome fraction(%)	93.582
Caulobacter_vibrioides	99.0	strain	Ancestor	Genome fraction(%)	50.155
Caulobacter_vibrioides	99.0	strain	Evolved	Genome fraction(%)	51.973
Caulobacter_vibrioides	99.5	consensus	Ancestor	Genome fraction(%)	96.464
Caulobacter_vibrioides	99.5	consensus	Evolved	Genome fraction(%)	96.893
Caulobacter_vibrioides	99.5	strain	Ancestor	Genome fraction(%)	48.636
Caulobacter_vibrioides	99.5	strain	Evolved	Genome fraction(%)	50.597
Chlamydia_muridarum	90.0	consensus	Ancestor	Genome fraction(%)	99.499
Chlamydia_muridarum	90.0	consensus	Evolved	Genome fraction(%)	99.999
Chlamydia_muridarum	90.0	strain	Ancestor	Genome fraction(%)	99.499
Chlamydia_muridarum	90.0	strain	Evolved	Genome fraction(%)	99.999
Chlamydia_muridarum	90.5	consensus	Ancestor	Genome fraction(%)	99.486
Chlamydia_muridarum	90.5	consensus	Evolved	Genome fraction(%)	99.971
Chlamydia_muridarum	90.5	strain	Ancestor	Genome fraction(%)	99.486
Chlamydia_muridarum	90.5	strain	Evolved	Genome fraction(%)	99.971
Chlamydia_muridarum	91.0	consensus	Ancestor	Genome fraction(%)	99.472
Chlamydia_muridarum	91.0	consensus	Evolved	Genome fraction(%)	98.536
Chlamydia_muridarum	91.0	strain	Ancestor	Genome fraction(%)	99.472
Chlamydia_muridarum	91.0	strain	Evolved	Genome fraction(%)	98.536
Chlamydia_muridarum	91.5	consensus	Ancestor	Genome fraction(%)	99.433
Chlamydia_muridarum	91.5	consensus	Evolved	Genome fraction(%)	99.918
Chlamydia_muridarum	91.5	strain	Ancestor	Genome fraction(%)	99.433
Chlamydia_muridarum	91.5	strain	Evolved	Genome fraction(%)	99.918
Chlamydia_muridarum	92.0	consensus	Ancestor	Genome fraction(%)	99.33
Chlamydia_muridarum	92.0	consensus	Evolved	Genome fraction(%)	99.919
Chlamydia_muridarum	92.0	strain	Ancestor	Genome fraction(%)	99.33
Chlamydia_muridarum	92.0	strain	Evolved	Genome fraction(%)	99.919
Chlamydia_muridarum	92.5	consensus	Ancestor	Genome fraction(%)	99.373
Chlamydia_muridarum	92.5	consensus	Evolved	Genome fraction(%)	99.898
Chlamydia_muridarum	92.5	strain	Ancestor	Genome fraction(%)	99.373
Chlamydia_muridarum	92.5	strain	Evolved	Genome fraction(%)	99.898
Chlamydia_muridarum	93.0	consensus	Ancestor	Genome fraction(%)	98.524
Chlamydia_muridarum	93.0	consensus	Evolved	Genome fraction(%)	99.18
Chlamydia_muridarum	93.0	strain	Ancestor	Genome fraction(%)	98.524
Chlamydia_muridarum	93.0	strain	Evolved	Genome fraction(%)	99.18
Chlamydia_muridarum	93.5	consensus	Ancestor	Genome fraction(%)	98.851
Chlamydia_muridarum	93.5	consensus	Evolved	Genome fraction(%)	99.339
Chlamydia_muridarum	93.5	strain	Ancestor	Genome fraction(%)	98.851
Chlamydia_muridarum	93.5	strain	Evolved	Genome fraction(%)	99.339
Chlamydia_muridarum	94.0	consensus	Ancestor	Genome fraction(%)	97.885
Chlamydia_muridarum	94.0	consensus	Evolved	Genome fraction(%)	99.07
Chlamydia_muridarum	94.0	strain	Ancestor	Genome fraction(%)	97.863
Chlamydia_muridarum	94.0	strain	Evolved	Genome fraction(%)	98.47
Chlamydia_muridarum	94.5	consensus	Ancestor	Genome fraction(%)	97.374
Chlamydia_muridarum	94.5	consensus	Evolved	Genome fraction(%)	98.225
Chlamydia_muridarum	94.5	strain	Ancestor	Genome fraction(%)	97.317
Chlamydia_muridarum	94.5	strain	Evolved	Genome fraction(%)	98.192
Chlamydia_muridarum	95.0	consensus	Ancestor	Genome fraction(%)	96.848
Chlamydia_muridarum	95.0	consensus	Evolved	Genome fraction(%)	97.151
Chlamydia_muridarum	95.0	strain	Ancestor	Genome fraction(%)	96.653
Chlamydia_muridarum	95.0	strain	Evolved	Genome fraction(%)	96.857
Chlamydia_muridarum	95.5	consensus	Ancestor	Genome fraction(%)	94.059
Chlamydia_muridarum	95.5	consensus	Evolved	Genome fraction(%)	94.938
Chlamydia_muridarum	95.5	strain	Ancestor	Genome fraction(%)	93.06
Chlamydia_muridarum	95.5	strain	Evolved	Genome fraction(%)	94.752
Chlamydia_muridarum	96.0	consensus	Ancestor	Genome fraction(%)	92.382
Chlamydia_muridarum	96.0	consensus	Evolved	Genome fraction(%)	92.387
Chlamydia_muridarum	96.0	strain	Ancestor	Genome fraction(%)	91.621
Chlamydia_muridarum	96.0	strain	Evolved	Genome fraction(%)	91.599
Chlamydia_muridarum	96.5	consensus	Ancestor	Genome fraction(%)	87.841
Chlamydia_muridarum	96.5	consensus	Evolved	Genome fraction(%)	88.629
Chlamydia_muridarum	96.5	strain	Ancestor	Genome fraction(%)	86.414
Chlamydia_muridarum	96.5	strain	Evolved	Genome fraction(%)	86.344
Chlamydia_muridarum	97.0	consensus	Ancestor	Genome fraction(%)	85.369
Chlamydia_muridarum	97.0	consensus	Evolved	Genome fraction(%)	84.633
Chlamydia_muridarum	97.0	strain	Ancestor	Genome fraction(%)	80.849
Chlamydia_muridarum	97.0	strain	Evolved	Genome fraction(%)	81.424
Chlamydia_muridarum	97.5	consensus	Ancestor	Genome fraction(%)	81.572
Chlamydia_muridarum	97.5	consensus	Evolved	Genome fraction(%)	80.458
Chlamydia_muridarum	97.5	strain	Ancestor	Genome fraction(%)	73.062
Chlamydia_muridarum	97.5	strain	Evolved	Genome fraction(%)	71.881
Chlamydia_muridarum	98.0	consensus	Ancestor	Genome fraction(%)	80.731
Chlamydia_muridarum	98.0	consensus	Evolved	Genome fraction(%)	80.014
Chlamydia_muridarum	98.0	strain	Ancestor	Genome fraction(%)	62.062
Chlamydia_muridarum	98.0	strain	Evolved	Genome fraction(%)	62.782
Chlamydia_muridarum	98.5	consensus	Ancestor	Genome fraction(%)	86.771
Chlamydia_muridarum	98.5	consensus	Evolved	Genome fraction(%)	87.362
Chlamydia_muridarum	98.5	strain	Ancestor	Genome fraction(%)	55.495
Chlamydia_muridarum	98.5	strain	Evolved	Genome fraction(%)	56.157
Chlamydia_muridarum	99.0	consensus	Ancestor	Genome fraction(%)	94.397
Chlamydia_muridarum	99.0	consensus	Evolved	Genome fraction(%)	94.356
Chlamydia_muridarum	99.0	strain	Ancestor	Genome fraction(%)	51.103
Chlamydia_muridarum	99.0	strain	Evolved	Genome fraction(%)	52.084
Chlamydia_muridarum	99.5	consensus	Ancestor	Genome fraction(%)	97.455
Chlamydia_muridarum	99.5	consensus	Evolved	Genome fraction(%)	97.951
Chlamydia_muridarum	99.5	strain	Ancestor	Genome fraction(%)	48.6
Chlamydia_muridarum	99.5	strain	Evolved	Genome fraction(%)	50.649
Chlamydia_trachomatis	90.0	consensus	Ancestor	Genome fraction(%)	99.404
Chlamydia_trachomatis	90.0	consensus	Evolved	Genome fraction(%)	99.971
Chlamydia_trachomatis	90.0	strain	Ancestor	Genome fraction(%)	99.404
Chlamydia_trachomatis	90.0	strain	Evolved	Genome fraction(%)	99.971
Chlamydia_trachomatis	90.5	consensus	Ancestor	Genome fraction(%)	99.416
Chlamydia_trachomatis	90.5	consensus	Evolved	Genome fraction(%)	99.976
Chlamydia_trachomatis	90.5	strain	Ancestor	Genome fraction(%)	99.416
Chlamydia_trachomatis	90.5	strain	Evolved	Genome fraction(%)	99.976
Chlamydia_trachomatis	91.0	consensus	Ancestor	Genome fraction(%)	99.392
Chlamydia_trachomatis	91.0	consensus	Evolved	Genome fraction(%)	99.955
Chlamydia_trachomatis	91.0	strain	Ancestor	Genome fraction(%)	99.392
Chlamydia_trachomatis	91.0	strain	Evolved	Genome fraction(%)	99.955
Chlamydia_trachomatis	91.5	consensus	Ancestor	Genome fraction(%)	99.401
Chlamydia_trachomatis	91.5	consensus	Evolved	Genome fraction(%)	99.949
Chlamydia_trachomatis	91.5	strain	Ancestor	Genome fraction(%)	99.401
Chlamydia_trachomatis	91.5	strain	Evolved	Genome fraction(%)	99.949
Chlamydia_trachomatis	92.0	consensus	Ancestor	Genome fraction(%)	99.294
Chlamydia_trachomatis	92.0	consensus	Evolved	Genome fraction(%)	99.848
Chlamydia_trachomatis	92.0	strain	Ancestor	Genome fraction(%)	99.294
Chlamydia_trachomatis	92.0	strain	Evolved	Genome fraction(%)	99.848
Chlamydia_trachomatis	92.5	consensus	Ancestor	Genome fraction(%)	98.546
Chlamydia_trachomatis	92.5	consensus	Evolved	Genome fraction(%)	99.698
Chlamydia_trachomatis	92.5	strain	Ancestor	Genome fraction(%)	98.546
Chlamydia_trachomatis	92.5	strain	Evolved	Genome fraction(%)	99.698
Chlamydia_trachomatis	93.0	consensus	Ancestor	Genome fraction(%)	99.009
Chlamydia_trachomatis	93.0	consensus	Evolved	Genome fraction(%)	99.188
Chlamydia_trachomatis	93.0	strain	Ancestor	Genome fraction(%)	99.009
Chlamydia_trachomatis	93.0	strain	Evolved	Genome fraction(%)	99.188
Chlamydia_trachomatis	93.5	consensus	Ancestor	Genome fraction(%)	98.343
Chlamydia_trachomatis	93.5	consensus	Evolved	Genome fraction(%)	99.207
Chlamydia_trachomatis	93.5	strain	Ancestor	Genome fraction(%)	98.343
Chlamydia_trachomatis	93.5	strain	Evolved	Genome fraction(%)	99.207
Chlamydia_trachomatis	94.0	consensus	Ancestor	Genome fraction(%)	97.473
Chlamydia_trachomatis	94.0	consensus	Evolved	Genome fraction(%)	98.405
Chlamydia_trachomatis	94.0	strain	Ancestor	Genome fraction(%)	97.473
Chlamydia_trachomatis	94.0	strain	Evolved	Genome fraction(%)	97.549
Chlamydia_trachomatis	94.5	consensus	Ancestor	Genome fraction(%)	96.924
Chlamydia_trachomatis	94.5	consensus	Evolved	Genome fraction(%)	98.218
Chlamydia_trachomatis	94.5	strain	Ancestor	Genome fraction(%)	96.669
Chlamydia_trachomatis	94.5	strain	Evolved	Genome fraction(%)	98.152
Chlamydia_trachomatis	95.0	consensus	Ancestor	Genome fraction(%)	95.977
Chlamydia_trachomatis	95.0	consensus	Evolved	Genome fraction(%)	96.97
Chlamydia_trachomatis	95.0	strain	Ancestor	Genome fraction(%)	95.734
Chlamydia_trachomatis	95.0	strain	Evolved	Genome fraction(%)	96.529
Chlamydia_trachomatis	95.5	consensus	Ancestor	Genome fraction(%)	94.155
Chlamydia_trachomatis	95.5	consensus	Evolved	Genome fraction(%)	95.221
Chlamydia_trachomatis	95.5	strain	Ancestor	Genome fraction(%)	93.76
Chlamydia_trachomatis	95.5	strain	Evolved	Genome fraction(%)	94.64
Chlamydia_trachomatis	96.0	consensus	Ancestor	Genome fraction(%)	90.883
Chlamydia_trachomatis	96.0	consensus	Evolved	Genome fraction(%)	91.697
Chlamydia_trachomatis	96.0	strain	Ancestor	Genome fraction(%)	90.402
Chlamydia_trachomatis	96.0	strain	Evolved	Genome fraction(%)	90.837
Chlamydia_trachomatis	96.5	consensus	Ancestor	Genome fraction(%)	87.939
Chlamydia_trachomatis	96.5	consensus	Evolved	Genome fraction(%)	88.265
Chlamydia_trachomatis	96.5	strain	Ancestor	Genome fraction(%)	86.4
Chlamydia_trachomatis	96.5	strain	Evolved	Genome fraction(%)	86.518
Chlamydia_trachomatis	97.0	consensus	Ancestor	Genome fraction(%)	84.594
Chlamydia_trachomatis	97.0	consensus	Evolved	Genome fraction(%)	84.621
Chlamydia_trachomatis	97.0	strain	Ancestor	Genome fraction(%)	80.271
Chlamydia_trachomatis	97.0	strain	Evolved	Genome fraction(%)	81.435
Chlamydia_trachomatis	97.5	consensus	Ancestor	Genome fraction(%)	81.698
Chlamydia_trachomatis	97.5	consensus	Evolved	Genome fraction(%)	80.925
Chlamydia_trachomatis	97.5	strain	Ancestor	Genome fraction(%)	73.303
Chlamydia_trachomatis	97.5	strain	Evolved	Genome fraction(%)	71.162
Chlamydia_trachomatis	98.0	consensus	Ancestor	Genome fraction(%)	82.258
Chlamydia_trachomatis	98.0	consensus	Evolved	Genome fraction(%)	82.269
Chlamydia_trachomatis	98.0	strain	Ancestor	Genome fraction(%)	65.267
Chlamydia_trachomatis	98.0	strain	Evolved	Genome fraction(%)	60.817
Chlamydia_trachomatis	98.5	consensus	Ancestor	Genome fraction(%)	87.42
Chlamydia_trachomatis	98.5	consensus	Evolved	Genome fraction(%)	86.379
Chlamydia_trachomatis	98.5	strain	Ancestor	Genome fraction(%)	57.096
Chlamydia_trachomatis	98.5	strain	Evolved	Genome fraction(%)	55.199
Chlamydia_trachomatis	99.0	consensus	Ancestor	Genome fraction(%)	94.109
Chlamydia_trachomatis	99.0	consensus	Evolved	Genome fraction(%)	93.872
Chlamydia_trachomatis	99.0	strain	Ancestor	Genome fraction(%)	45.999
Chlamydia_trachomatis	99.0	strain	Evolved	Genome fraction(%)	56.673
Chlamydia_trachomatis	99.5	consensus	Ancestor	Genome fraction(%)	97.502
Chlamydia_trachomatis	99.5	consensus	Evolved	Genome fraction(%)	97.392
Chlamydia_trachomatis	99.5	strain	Ancestor	Genome fraction(%)	48.964
Chlamydia_trachomatis	99.5	strain	Evolved	Genome fraction(%)	50.86
Chlamydophila_caviae	90.0	consensus	Ancestor	Genome fraction(%)	99.83
Chlamydophila_caviae	90.0	consensus	Evolved	Genome fraction(%)	99.98
Chlamydophila_caviae	90.0	strain	Ancestor	Genome fraction(%)	99.83
Chlamydophila_caviae	90.0	strain	Evolved	Genome fraction(%)	99.98
Chlamydophila_caviae	90.5	consensus	Ancestor	Genome fraction(%)	99.81
Chlamydophila_caviae	90.5	consensus	Evolved	Genome fraction(%)	99.999
Chlamydophila_caviae	90.5	strain	Ancestor	Genome fraction(%)	99.81
Chlamydophila_caviae	90.5	strain	Evolved	Genome fraction(%)	99.999
Chlamydophila_caviae	91.0	consensus	Ancestor	Genome fraction(%)	99.786
Chlamydophila_caviae	91.0	consensus	Evolved	Genome fraction(%)	99.962
Chlamydophila_caviae	91.0	strain	Ancestor	Genome fraction(%)	99.786
Chlamydophila_caviae	91.0	strain	Evolved	Genome fraction(%)	99.962
Chlamydophila_caviae	91.5	consensus	Ancestor	Genome fraction(%)	99.759
Chlamydophila_caviae	91.5	consensus	Evolved	Genome fraction(%)	99.935
Chlamydophila_caviae	91.5	strain	Ancestor	Genome fraction(%)	99.759
Chlamydophila_caviae	91.5	strain	Evolved	Genome fraction(%)	99.935
Chlamydophila_caviae	92.0	consensus	Ancestor	Genome fraction(%)	99.57
Chlamydophila_caviae	92.0	consensus	Evolved	Genome fraction(%)	99.799
Chlamydophila_caviae	92.0	strain	Ancestor	Genome fraction(%)	99.57
Chlamydophila_caviae	92.0	strain	Evolved	Genome fraction(%)	99.799
Chlamydophila_caviae	92.5	consensus	Ancestor	Genome fraction(%)	99.568
Chlamydophila_caviae	92.5	consensus	Evolved	Genome fraction(%)	99.814
Chlamydophila_caviae	92.5	strain	Ancestor	Genome fraction(%)	99.568
Chlamydophila_caviae	92.5	strain	Evolved	Genome fraction(%)	99.814
Chlamydophila_caviae	93.0	consensus	Ancestor	Genome fraction(%)	99.595
Chlamydophila_caviae	93.0	consensus	Evolved	Genome fraction(%)	99.471
Chlamydophila_caviae	93.0	strain	Ancestor	Genome fraction(%)	99.479
Chlamydophila_caviae	93.0	strain	Evolved	Genome fraction(%)	99.471
Chlamydophila_caviae	93.5	consensus	Ancestor	Genome fraction(%)	99.261
Chlamydophila_caviae	93.5	consensus	Evolved	Genome fraction(%)	99.183
Chlamydophila_caviae	93.5	strain	Ancestor	Genome fraction(%)	99.261
Chlamydophila_caviae	93.5	strain	Evolved	Genome fraction(%)	99.183
Chlamydophila_caviae	94.0	consensus	Ancestor	Genome fraction(%)	98.65
Chlamydophila_caviae	94.0	consensus	Evolved	Genome fraction(%)	98.711
Chlamydophila_caviae	94.0	strain	Ancestor	Genome fraction(%)	98.269
Chlamydophila_caviae	94.0	strain	Evolved	Genome fraction(%)	98.711
Chlamydophila_caviae	94.5	consensus	Ancestor	Genome fraction(%)	97.976
Chlamydophila_caviae	94.5	consensus	Evolved	Genome fraction(%)	98.092
Chlamydophila_caviae	94.5	strain	Ancestor	Genome fraction(%)	97.776
Chlamydophila_caviae	94.5	strain	Evolved	Genome fraction(%)	97.814
Chlamydophila_caviae	95.0	consensus	Ancestor	Genome fraction(%)	96.82
Chlamydophila_caviae	95.0	consensus	Evolved	Genome fraction(%)	96.584
Chlamydophila_caviae	95.0	strain	Ancestor	Genome fraction(%)	96.583
Chlamydophila_caviae	95.0	strain	Evolved	Genome fraction(%)	95.943
Chlamydophila_caviae	95.5	consensus	Ancestor	Genome fraction(%)	95.214
Chlamydophila_caviae	95.5	consensus	Evolved	Genome fraction(%)	95.306
Chlamydophila_caviae	95.5	strain	Ancestor	Genome fraction(%)	95.081
Chlamydophila_caviae	95.5	strain	Evolved	Genome fraction(%)	94.658
Chlamydophila_caviae	96.0	consensus	Ancestor	Genome fraction(%)	92.117
Chlamydophila_caviae	96.0	consensus	Evolved	Genome fraction(%)	92.614
Chlamydophila_caviae	96.0	strain	Ancestor	Genome fraction(%)	91.53
Chlamydophila_caviae	96.0	strain	Evolved	Genome fraction(%)	91.81
Chlamydophila_caviae	96.5	consensus	Ancestor	Genome fraction(%)	88.607
Chlamydophila_caviae	96.5	consensus	Evolved	Genome fraction(%)	89.231
Chlamydophila_caviae	96.5	strain	Ancestor	Genome fraction(%)	86.773
Chlamydophila_caviae	96.5	strain	Evolved	Genome fraction(%)	88.063
Chlamydophila_caviae	97.0	consensus	Ancestor	Genome fraction(%)	85.678
Chlamydophila_caviae	97.0	consensus	Evolved	Genome fraction(%)	84.274
Chlamydophila_caviae	97.0	strain	Ancestor	Genome fraction(%)	81.284
Chlamydophila_caviae	97.0	strain	Evolved	Genome fraction(%)	81.082
Chlamydophila_caviae	97.5	consensus	Ancestor	Genome fraction(%)	82.64
Chlamydophila_caviae	97.5	consensus	Evolved	Genome fraction(%)	81.3
Chlamydophila_caviae	97.5	strain	Ancestor	Genome fraction(%)	73.889
Chlamydophila_caviae	97.5	strain	Evolved	Genome fraction(%)	71.54
Chlamydophila_caviae	98.0	consensus	Ancestor	Genome fraction(%)	84.616
Chlamydophila_caviae	98.0	consensus	Evolved	Genome fraction(%)	83.32
Chlamydophila_caviae	98.0	strain	Ancestor	Genome fraction(%)	66.141
Chlamydophila_caviae	98.0	strain	Evolved	Genome fraction(%)	61.891
Chlamydophila_caviae	98.5	consensus	Ancestor	Genome fraction(%)	88.553
Chlamydophila_caviae	98.5	consensus	Evolved	Genome fraction(%)	87.542
Chlamydophila_caviae	98.5	strain	Ancestor	Genome fraction(%)	56.287
Chlamydophila_caviae	98.5	strain	Evolved	Genome fraction(%)	56.852
